MBC_id	Process	Level	Querry	Parent_mbc_id	Parent_process	Search_finished
MBC:0000381	Fibrillar collagen core structure organization	3	"(""fibrillar collagen"")"	MBC:0000067	Collagen biosynthesis	True
MBC:0000382	Fibrillin synthesis	3	"(""Fibrillin"") AND (""synthesis"")"	MBC:0000080	Elastogenesis	True
MBC:0000383	Fibroblast growth factor receptor signaling	3	"(""Fibroblast growth factor receptor"") AND ((""signaling pathway"") OR (""signaling cascade"") OR (""ligand pathway""))"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000384	Fibronectin assembly	3	"(""fibronectin assembly"")"	MBC:0000089	Fibronectin matrix dynamics	True
MBC:0000385	Fibronectin synthesis	3	"(""fibronectin synthesis"")"	MBC:0000089	Fibronectin matrix dynamics	True
MBC:0000386	Fibulin receptor signaling	3	(Fibulin) AND (signaling)	MBC:0000107	Matricellular protein signaling	True
MBC:0000387	Filopodium organization	3	((filopodium) OR (filopodia)) AND (human)	MBC:0000090	Filopodium and lamellipodium organization	True
MBC:0000388	Focal adhesion organization	3	"(""Focal adhesions"")"	MBC:0000051	Cell-matrix adhesion organization	True
MBC:0000389	Folate cycle	3	"(""folate cycle"") AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000146	One carbon metabolism	True
MBC:0000390	Follicle stimulating hormone receptor signaling	3	"((""follicle stimulating hormone receptor"") OR (""FSH receptor"")) AND (""signaling"")"	MBC:0000192	Signaling pathways regulating steroid and sex hormone synthesis	True
MBC:0000391	Free radical generation by Myeloperoxidase	3	"(radical generation) AND (""myeloperoxidase"")"	MBC:0000091	Free radical generation for respiratory burst	True
MBC:0000392	Free radical generation by NADPH oxidase	3	"(radical generation) AND (""NADPH-oxidase"")"	MBC:0000091	Free radical generation for respiratory burst	True
MBC:0000393	Fructose and mannose metabolism	3	"((""Mannose metabolism"") OR (""Fructose metabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000047	Carbohydrate metabolism and transport	True
MBC:0000394	G2 M transition checkpoint	3	"(""G2/M transition checkpoint"") OR (""G2/M checkpoint"")"	MBC:0000137	Mitotic cell cycle checkpoints	True
MBC:0000395	GABA metabolism	3	"(""GABA metabolism"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000121	Metabolism of glutamate and histidine products	True
MBC:0000396	GABA-mediated control of postsynaptic potential	3	"(""GABA receptor"") AND (postsynaptic)"	MBC:0000069	Control of postsynaptic potential	False
MBC:0000397	Galactose metabolism	3	"(""Galactose metabolism"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000047	Carbohydrate metabolism and transport	True
MBC:0000398	Gap junction organization	3	Gap junction organization	MBC:0000050	Cell-cell junction organization	True
MBC:0000399	Gastric inhibitory polypeptide receptor signaling	3	"((""GIP receptor"") OR (""Glucose-dependent insulinotropic polypeptide receptor"") OR (""Gastric inhibitory polypeptide receptor"")) AND (""signaling"")"	MBC:0000092	Gastrointestinal hormone signaling	True
MBC:0000400	Gastrin and cholecystokinin B receptor signaling	3	"((""gastrin receptor"") OR (""CCKB receptor"") OR (""CCK2 receptor"") OR (""cholecystokinin B receptor"")) AND (""signaling"")"	MBC:0000092	Gastrointestinal hormone signaling	True
MBC:0000401	Gastrin-releasing peptide receptor signaling	3	"(""Gastrin-releasing peptide receptor"") AND (signaling)"	MBC:0000046	Bombesin receptor signaling	False
MBC:0000402	Ghrelin receptor signaling	3	"(""Ghrelin receptor"") AND (""signaling"")"	MBC:0000092	Gastrointestinal hormone signaling	True
MBC:0000403	Glucagon receptor signaling	3	"(""Glucagon receptor signaling"") OR (""Glucagon signaling"")"	MBC:0000188	Signaling pathways involved in glucose and lipid homeostasis	True
MBC:0000404	Glucagon-like peptide-1 receptor signaling	3	"(""Glucagon-like peptide-1 receptor signaling"") OR (""GLP-1 receptor signaling"") OR (""Glucagon-like peptide-1 signaling"") OR (""GLP-1 signaling"")"	MBC:0000188	Signaling pathways involved in glucose and lipid homeostasis	False
MBC:0000405	Glucocorticoid and Mineralocorticoid synthesis	3	"(""Glucocorticoid synthesis"") OR (""Mineralocorticoid synthesis"")"	MBC:0000200	Steroid hormone synthesis	True
MBC:0000406	Glucocorticoid receptor signaling	3	"(""Glucocorticoid receptor"") AND (signaling) "	MBC:0000199	Steroid and sex hormone signaling	True
MBC:0000407	Glucuronidation	3	"(glucuronidation) AND ((""phase II biotransformation"") OR (""phase II metabolism"") OR (""phase 2 biotransformation"") OR (""phase 2 metabolism"")) AND ((liver) OR (human) OR (mammalian))"	MBC:0000151	Phase II biotransformation	True
MBC:0000408	Glutamate and glutamine metabolism	3	"((""Glutamate metabolism"") OR (""Glutamate biosynthesis"") OR (""Glutamate synthesis"") OR (""Glutamate catabolism"") OR (""Glutamine metabolism"") OR (""Glutamine biosynthesis"") OR (""Glutamine synthesis"") OR (""Glutamine catabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000122	Metabolism of non-essential amino acids	True
MBC:0000409	Glutamate-mediated control of postsynaptic potential	3	"(""glutamate receptor"") AND (postsynaptic) "	MBC:0000069	Control of postsynaptic potential	False
MBC:0000410	Gluthatione conjugation	3	"(""glutathione conjugation"") AND (biotransformation) AND ((""phase II"") OR (""phase 2""))"	MBC:0000151	Phase II biotransformation	True
MBC:0000411	Glycine-mediated control of postsynaptic potential	3	"(""glycine receptor"") AND (postsynaptic) "	MBC:0000069	Control of postsynaptic potential	False
MBC:0000412	Glycogen synthesis and glycogenolysis	3	"((""Glycogen synthesis"") OR (glycogenolysis)) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000047	Carbohydrate metabolism and transport	True
MBC:0000413	Glycolysis and Gluconeogenesis	3	"((""glycolysis"") OR (""Gluconeogenesis"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000047	Carbohydrate metabolism and transport	True
MBC:0000414	Glycophagy	3	"glycogen autophagy OR ""glycophagy"""	MBC:0000144	Non-Canonical autophagy	True
MBC:0000415	Glyoxylate metabolism	3	"((""Glyoxylate metabolism"") OR (""Glyoxylate biosynthesis"") OR (""Glyoxylate synthesis"") OR (""Glyoxylate catabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000122	Metabolism of non-essential amino acids	True
MBC:0000416	GPI-anchor synthesis and attachment to protein	3	"(""GPI-anchor synthesis"") OR (""Glycosylphosphatidylinositol synthesis"") OR (""Glycosylphosphatidylinositol attachment"") OR (""GPI-anchor attachment"")"	MBC:0000156	Post-translational protein modification and quality control during biosynthetic-secretory pathway	False
MBC:0000417	G-protein coupled receptor signaling pathway	3	"(""G-protein coupled receptor signaling"")"	MBC:0000100	Intracellular common signaling cascades of multiple pathways	False
MBC:0000418	Granulocyte macrophage colony-stimulating factor receptor signaling	3	"((""Granulocyte macrophage colony-stimulating factor receptor"") OR (""GMCSF receptor"")) AND (signaling)"	MBC:0000189	Signaling pathways involved in hematopoiesis	False
MBC:0000419	Granulocyte-colony stimulating factor receptor signaling	3	"((""Granulocyte-colony stimulating factor receptor"") OR (""G-CSF receptor"")) AND (signaling)"	MBC:0000189	Signaling pathways involved in hematopoiesis	False
MBC:0000420	Growth differentiation factor receptor signaling	3	"(""Growth differentiation factor"") AND (""signaling"")"	MBC:0000202	TGF-beta superfamily signaling	True
MBC:0000421	Growth hormone receptor signaling	3	"((""Growth hormone receptor"") OR (""GH receptor"")) AND (signaling)"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000422	H+ homeostasis	3	"(""H+ Homeostasis"" OR ""H+ Regulation"") AND (mice OR human OR mammals)"	MBC:0000149	pH homeostasis	True
MBC:0000423	HDL assembly	3	HDL assembly	MBC:0000152	Plasma lipoprotein assembly	True
MBC:0000424	HDL clearance	3	HDL clearance	MBC:0000153	Plasma lipoprotein clearance	True
MBC:0000425	HDL remodeling	3	HDL remodeling	MBC:0000154	Plasma lipoprotein remodeling	True
MBC:0000426	Hedgehog receptor signaling	3	"((""hedgehog receptor"") OR (""hedgehog pathway"")) AND (signaling)"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000427	Heme degradation to bilirubin	3	"((""Heme catabolism"") OR (""Heme degradation"")) AND ((bilirubin) OR (biliverdin))"	MBC:0000094	Heme and hemoglobin metabolism	True
MBC:0000428	Heme synthesis	3	"(""Heme synthesis"") OR (""Heme biosynthesis"")"	MBC:0000094	Heme and hemoglobin metabolism	True
MBC:0000429	Hemidesmosome organization	3	Hemidesmosomes	MBC:0000051	Cell-matrix adhesion organization	True
MBC:0000430	Hemoglobin and myoglobin synthesis	3	"((""hemoglobin synthesis"") OR (""myoglobin synthesis"")) AND (cellular)"	MBC:0000094	Heme and hemoglobin metabolism	True
MBC:0000431	Heparin and heparan sulfate synthesis	3	"(""Heparan sulfate synthesis"") OR (""heparan sulfate biosynthesis"") OR (""heparan sulfate production"") OR (""Heparin synthesis"") OR (""heparin biosynthesis"") OR (""heparin production"")"	MBC:0000093	Glycosaminoglycan synthesis	True
MBC:0000432	Heparin-binding EGF-like growth factor receptor signaling	3	"(""Heparin-binding EGF-like growth factor receptor"") AND (signaling)"	MBC:0000084	Epidermal growth factor family signaling	False
MBC:0000433	Hepatocyte growth factor receptor signaling	3	"(""Hepatocyte growth factor receptor"") AND (signaling)"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000434	HIF-1 receptor signaling pathway	3	"((""HIF 1"") OR (""hypoxia-induced factor 1"")) AND (""signaling"") "	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	False
MBC:0000435	Hippo signaling	3	"(""Hippo pathway"") AND (signaling)"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000436	Histamine metabolism	3	"(""Histamine metabolism"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000121	Metabolism of glutamate and histidine products	True
MBC:0000437	Histone acetylation and deactylation	3	"(""histone acetylation"") OR (""histone deacetylation"")"	MBC:0000095	Histone modification	True
MBC:0000438	Histone methylation and demethylation	3	"(""histone methylation"") OR (""histone demethylation"") "	MBC:0000095	Histone modification	True
MBC:0000439	Histone phosphorylation and dephosphorylation	3	"(""histone phosphorylation"") OR (""histone dephosphorylation"")"	MBC:0000095	Histone modification	True
MBC:0000440	Histone ubiquitination and deubiquitination	3	"(""histone ubiquitination"") OR (""histone deubiquitination"")"	MBC:0000095	Histone modification	True
MBC:0000441	Homologous recombination DSB repair	3	"(""Homologous recombination"") AND (""DNA repair"")"	MBC:0000075	DNA double-strand break repair	True
MBC:0000442	HSF1 mediated heat-shock response	3	"HSF1 AND ""heat shock response"" AND (human OR mammals OR mice)"	MBC:0000179	Response to heat stress	False
MBC:0000443	Hyaluronan receptor CD44 signaling	3	"(""CD44 signaling"")"	MBC:0000187	Signaling by extracellular matrix components	True
MBC:0000444	Hyaluronan synthesis	3	"(""hyaluronan synthesis"") OR (""hyaluronan biosynthesis"") OR (""hyaluronan production"")"	MBC:0000093	Glycosaminoglycan synthesis	True
MBC:0000445	Hyaluronan-mediated motility receptor signaling	3	"((""Hyaluronan-mediated motility receptor"") OR (""HMMR"") OR (""Receptor for Hyaluronan mediated motility"") OR (""RHAMM"")) AND (signaling)"	MBC:0000187	Signaling by extracellular matrix components	False
MBC:0000446	Hydrogen transmembrane transport	3	"((""hydrogen"") OR (""H"") OR (""H+"") OR (proton)) AND ((transmembrane) AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000206	Transmembrane ion transport involved in membrane potential generation	True
MBC:0000447	Immunglobulin dynamics	3	"(""Plasma Immunoglobulins"")"	MBC:0000045	Blood protein dynamics	True
MBC:0000448	Immunoproteasome organization	3	"((""11S regulator"") OR (immunoproteasome)) AND ((structure) OR (components) OR (subunit)) "	MBC:0000209	Ubiquitin mediated proteasomal degradation	True
MBC:0000449	Inhibin receptor signaling	3	"(""inhibin"") AND (""signaling"") "	MBC:0000202	TGF-beta superfamily signaling	True
MBC:0000450	Inhibition of amyloid aggregation, amyloid degradation and uptake	3	"(""amyloid degradation"") OR (""amyloid beta degradation"") OR ((""amyloid"") AND (""aggregation inhibition"")) OR (""amyloid uptake"")"	MBC:0000040	Amyloid generation and aggregation	True
MBC:0000451	Inhibition of apoptosis	3	"(""Inhibitor of apoptosis"") AND (caspase) NOT (smac)"	MBC:0000042	Apoptosis	True
MBC:0000452	Inhibition of matrix metalloproteinase and adamalysin activity	3	"(""Matrix metalloproteinase inhibitor"") OR (""matrix metalloproteinase inhibition"") OR (""ADAM inhibition"") OR (""ADAM inhibitor"")"	MBC:0000087	Extracellular matrix breakdown	True
MBC:0000453	Inhibition of meprin activity	3	(Inhibition) AND (meprin)	MBC:0000087	Extracellular matrix breakdown	True
MBC:0000454	Inositol metabolism and transport	3	"((""Inositol metabolism"") OR (""inositol transport"") OR (""inositol transmembrane transport"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000047	Carbohydrate metabolism and transport	True
MBC:0000455	Insulin receptor signaling	3	"(""Insulin receptor signaling"")"	MBC:0000188	Signaling pathways involved in glucose and lipid homeostasis	True
MBC:0000456	Insulin-like growth factor receptor signaling	3	"(""Insulin-like growth factor receptor"") AND (""signaling"")"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	False
MBC:0000457	Integrin receptor signaling	3	"(""Integrin receptor"") AND (signaling)"	MBC:0000187	Signaling by extracellular matrix components	True
MBC:0000458	Integrin-mediated leukocyte rolling	3	"(integrin) AND (""leukocyte rolling"")"	MBC:0000184	Rolling cell adhesion	False
MBC:0000459	Interferon alpha receptor signaling	3	"(""Interferon alpha receptor"") AND (signaling)"	MBC:0000097	Interferon signaling	True
MBC:0000460	Interferon beta receptor signaling	3	"(""Interferon beta"") AND (signaling)"	MBC:0000097	Interferon signaling	True
MBC:0000461	Interferon gamma receptor signaling	3	"(""Interferon gamma receptor"") AND (signaling)"	MBC:0000097	Interferon signaling	True
MBC:0000462	Interferon receptor signaling	3	"((""Interferon alpha receptor"") OR (""Interferon beta receptor"") OR (""Interferon gamma receptor"")) AND (signaling)"	MBC:0000097	Interferon signaling	True
MBC:0000463	Intergrin mediated mechanotransduction	3	"integrin AND ""mechanotransduction"""	MBC:0000116	Mechanotransduction	True
MBC:0000464	Interleukin 1 receptor signaling	3	"(""Interleukin 1"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000465	Interleukin 11 receptor signaling	3	"(""Interleukin 11"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000466	Interleukin 12 receptor signaling	3	"(""Interleukin 12"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000467	Interleukin 13 receptor signaling	3	"(""Interleukin 13"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000468	Interleukin 15 receptor signaling	3	"(""Interleukin 15"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000469	Interleukin 18 receptor signaling	3	"(""Interleukin 18"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000470	Interleukin 2 receptor signaling	3	"(""Interleukin 2"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000471	Interleukin 21 receptor signaling	3	"(""Interleukin 21"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
MBC:0000472	Interleukin 23 receptor signaling	3	"(""Interleukin 23"") AND (""receptor signaling"")"	MBC:0000098	Interleukin receptor signaling	True
